"","id","n","correct","near","t","l","cond","csv"
"17971",396,30,1,30,926,5,"uncued",17
"17972",396,40,1,70,918,5,"uncued",15
"17973",396,50,1,70,1073,5,"uncued",20
"17974",396,40,1,70,1180,5,"uncued",5
"17975",396,40,1,70,1122,5,"uncued",11
"17976",396,10,1,30,1186,5,"uncued",13
"17977",396,50,1,30,11354,5,"uncued",1
"17978",396,10,1,30,1555,5,"uncued",2
"17979",396,50,1,70,767,5,"uncued",15
"17980",396,40,1,30,1151,5,"uncued",20
"17981",396,50,1,30,1012,5,"uncued",17
"17982",396,40,1,30,1015,5,"uncued",8
"17983",396,40,1,30,1570,5,"uncued",17
"17984",396,40,1,30,1040,5,"uncued",8
"17985",396,40,1,30,1123,5,"uncued",5
"17986",396,20,1,70,986,5,"uncued",11
"17987",396,50,1,70,1086,5,"uncued",8
"17988",396,50,1,30,1135,5,"uncued",16
"17989",396,50,1,70,1038,5,"uncued",18
"17990",396,20,1,70,927,5,"uncued",14
"17991",396,10,1,70,979,5,"uncued",5
"17992",396,30,1,30,1000,5,"uncued",16
"17993",396,10,1,30,1281,5,"uncued",11
"17994",396,10,1,70,1075,5,"uncued",13
"17995",396,30,1,70,1000,5,"uncued",19
"17996",396,30,1,70,1028,5,"uncued",14
"17997",396,10,1,70,961,5,"uncued",2
"17998",396,20,1,70,1046,5,"uncued",4
"17999",396,10,1,70,951,5,"uncued",3
"18000",396,50,1,70,1263,5,"uncued",1
"18001",397,40,1,30,299,2,"uncued",7
"18002",397,10,0,70,674,2,"uncued",11
"18003",397,10,0,30,832,2,"uncued",6
"18004",397,50,0,70,483,2,"uncued",5
"18005",397,30,1,70,907,2,"uncued",18
"18006",397,10,1,30,585,2,"uncued",16
"18007",397,30,1,30,907,2,"uncued",16
"18008",397,40,0,30,1218,2,"uncued",14
"18009",397,30,1,30,745,2,"uncued",8
"18010",397,30,0,30,471,2,"uncued",13
"18011",397,40,0,70,521,2,"uncued",17
"18012",397,20,0,30,709,2,"uncued",10
"18013",397,20,0,70,1145,2,"uncued",1
"18014",397,20,0,70,856,2,"uncued",19
"18015",397,30,1,30,882,2,"uncued",11
"18016",397,10,0,70,807,2,"uncued",11
"18017",397,50,0,70,846,2,"uncued",4
"18018",397,50,0,70,481,2,"uncued",5
"18019",397,30,0,30,846,2,"uncued",15
"18020",397,40,1,70,470,2,"uncued",3
"18021",397,50,1,70,470,2,"uncued",2
"18022",397,20,0,30,532,2,"uncued",5
"18023",397,30,0,30,484,2,"uncued",1
"18024",397,50,1,70,499,2,"uncued",17
"18025",397,50,1,70,457,2,"uncued",17
"18026",397,40,0,70,393,2,"uncued",20
"18027",397,50,0,70,568,2,"uncued",1
"18028",397,30,1,30,656,2,"uncued",7
"18029",397,50,0,30,642,2,"uncued",17
"18030",397,50,0,30,357,2,"uncued",9
"18031",397,50,1,70,568,2,"uncued",18
"18032",397,30,0,30,473,2,"uncued",12
"18033",397,20,0,30,819,2,"uncued",1
"18034",397,10,1,70,469,2,"uncued",9
"18035",397,50,1,30,510,2,"uncued",3
"18036",397,50,1,30,656,2,"uncued",12
"18037",397,40,1,70,680,2,"uncued",9
"18038",397,10,1,30,823,2,"uncued",16
"18039",397,20,0,30,871,2,"uncued",6
"18040",397,50,0,30,1007,2,"uncued",2
"18041",397,50,0,30,443,2,"uncued",10
"18042",397,10,1,70,683,2,"uncued",10
"18043",397,40,0,30,470,2,"uncued",7
"18044",397,10,1,30,521,2,"uncued",20
"18045",397,40,0,30,480,2,"uncued",19
"18046",397,30,0,30,483,2,"uncued",3
"18047",397,30,0,70,257,2,"uncued",19
"18048",397,10,1,30,313,2,"uncued",17
"18049",397,10,0,30,413,2,"uncued",6
"18050",397,10,0,30,249,2,"uncued",14
"18051",397,40,0,70,520,2,"uncued",2
"18052",397,30,0,70,508,2,"uncued",12
"18053",397,10,0,70,633,2,"uncued",3
"18054",397,30,1,70,608,2,"uncued",5
"18055",397,30,0,30,499,2,"uncued",17
"18056",397,20,0,70,511,2,"uncued",3
"18057",397,50,0,70,475,2,"uncued",14
"18058",397,10,0,70,874,2,"uncued",10
"18059",397,40,1,70,549,2,"uncued",19
"18060",397,10,1,70,433,2,"uncued",14
"18061",397,20,0,70,835,2,"uncued",20
"18062",397,50,1,30,319,2,"uncued",4
"18063",397,30,1,30,258,2,"uncued",4
"18064",397,40,0,70,348,2,"uncued",8
"18065",397,50,1,30,356,2,"uncued",9
"18066",397,20,0,70,309,2,"uncued",19
"18067",397,40,0,30,98,2,"uncued",17
"18068",397,50,0,30,221,2,"uncued",12
"18069",397,50,1,70,284,2,"uncued",13
"18070",397,30,1,70,483,2,"uncued",14
"18071",397,50,1,30,182,2,"uncued",18
"18072",397,50,1,70,357,2,"uncued",11
"18073",397,40,0,70,262,2,"uncued",18
"18074",397,30,0,70,260,2,"uncued",2
"18075",397,20,1,30,342,2,"uncued",15
"18076",397,40,0,70,324,2,"uncued",7
"18077",397,10,1,30,359,2,"uncued",7
"18078",397,30,1,70,285,2,"uncued",6
"18079",397,20,1,70,459,2,"uncued",8
"18080",397,20,0,30,232,2,"uncued",6
"18081",397,50,1,30,319,2,"uncued",14
"18082",397,20,1,30,271,2,"uncued",2
"18083",397,20,0,70,332,2,"uncued",15
"18084",397,50,1,70,271,2,"uncued",16
"18085",397,40,1,30,374,2,"uncued",17
"18086",397,30,1,30,618,2,"uncued",12
"18087",397,20,0,30,360,2,"uncued",19
"18088",397,10,0,70,270,2,"uncued",11
"18089",397,20,0,30,659,2,"uncued",20
"18090",397,40,0,70,472,2,"uncued",13
"18091",397,40,1,70,261,2,"uncued",9
"18092",397,20,0,70,333,2,"uncued",7
"18093",397,50,1,30,282,2,"uncued",12
"18094",397,50,0,70,255,2,"uncued",2
"18095",397,30,1,30,259,2,"uncued",15
"18096",397,10,0,70,311,2,"uncued",19
"18097",397,20,0,30,323,2,"uncued",9
"18098",397,20,0,30,257,2,"uncued",12
"18099",397,10,0,70,385,2,"uncued",15
"18100",397,30,1,70,486,2,"uncued",16
"18101",397,40,1,70,945,2,"uncued",15
"18102",397,20,1,70,699,2,"uncued",10
"18103",397,20,0,30,773,2,"uncued",7
"18104",397,30,0,30,925,2,"uncued",18
"18105",397,10,0,30,658,2,"uncued",6
"18106",397,10,0,70,660,2,"uncued",16
"18107",397,10,0,70,482,2,"uncued",20
"18108",397,30,0,30,618,2,"uncued",8
"18109",397,50,1,70,608,2,"uncued",3
"18110",397,20,0,30,824,2,"uncued",8
"18111",397,10,1,30,506,2,"uncued",8
"18112",397,20,0,30,496,2,"uncued",4
"18113",397,10,1,30,581,2,"uncued",19
"18114",397,30,1,30,647,2,"uncued",4
"18115",397,10,1,30,811,2,"uncued",13
"18116",397,30,0,30,499,2,"uncued",16
"18117",397,50,0,30,456,2,"uncued",9
"18118",397,20,1,70,447,2,"uncued",8
"18119",397,10,0,70,712,2,"uncued",4
"18120",397,40,1,30,250,2,"uncued",13
"18121",397,10,0,70,511,2,"uncued",4
"18122",397,20,1,70,711,2,"uncued",15
"18123",397,30,0,30,444,2,"uncued",10
"18124",397,40,1,70,456,2,"uncued",2
"18125",397,10,1,30,393,2,"uncued",17
"18126",397,40,0,70,460,2,"uncued",6
"18127",397,50,0,70,770,2,"uncued",5
"18128",397,40,1,30,881,2,"uncued",8
"18129",397,40,1,70,534,2,"uncued",3
"18130",397,50,0,30,521,2,"uncued",5
"18131",397,20,0,30,519,2,"uncued",13
"18132",397,10,1,70,535,2,"uncued",1
"18133",397,30,0,70,704,2,"uncued",3
"18134",397,20,1,30,344,2,"uncued",16
"18135",397,30,1,70,99,2,"uncued",11
"18136",397,40,1,30,262,2,"uncued",13
"18137",397,50,0,70,695,2,"uncued",5
"18138",397,20,1,30,371,2,"uncued",5
"18139",397,10,0,30,282,2,"uncued",5
"18140",397,10,1,70,248,2,"uncued",4
"18141",397,10,1,70,237,2,"uncued",1
"18142",397,50,1,30,245,2,"uncued",18
"18143",397,30,1,70,307,2,"uncued",10
"18144",397,20,0,70,281,2,"uncued",4
"18145",397,50,0,70,355,2,"uncued",3
"18146",397,10,0,70,273,2,"uncued",3
"18147",397,30,0,30,311,2,"uncued",9
"18148",397,30,1,70,357,2,"uncued",20
"18149",397,50,1,70,432,2,"uncued",1
"18150",397,10,1,30,383,2,"uncued",20
"18151",397,20,0,30,468,2,"uncued",12
"18152",397,50,1,70,394,2,"uncued",11
"18153",397,20,0,70,350,2,"uncued",15
"18154",397,20,1,70,350,2,"uncued",6
"18155",397,20,0,30,371,2,"uncued",17
"18156",397,40,1,30,438,2,"uncued",15
"18157",397,10,0,30,549,2,"uncued",2
"18158",397,40,1,30,431,2,"uncued",18
"18159",397,50,0,30,509,2,"uncued",6
"18160",397,30,1,70,386,2,"uncued",10
"18161",397,20,0,30,445,2,"uncued",18
"18162",397,30,1,30,582,2,"uncued",5
"18163",397,10,1,30,745,2,"uncued",13
"18164",397,30,1,30,446,2,"uncued",14
"18165",397,20,1,70,336,2,"uncued",14
"18166",397,10,1,70,499,2,"uncued",1
"18167",397,50,0,70,248,2,"uncued",2
"18168",397,10,1,70,798,2,"uncued",12
"18169",397,40,1,70,756,2,"uncued",9
"18170",397,30,1,30,806,2,"uncued",11
"18171",397,10,1,70,783,2,"uncued",16
"18172",397,40,1,30,536,2,"uncued",1
"18173",397,30,1,70,686,2,"uncued",10
"18174",397,20,1,70,336,2,"uncued",7
"18175",397,30,1,30,268,2,"uncued",16
"18176",397,40,0,70,424,2,"uncued",8
"18177",397,20,1,30,424,2,"uncued",7
"18178",397,10,1,70,431,2,"uncued",20
"18179",397,50,0,70,409,2,"uncued",11
"18180",397,40,1,30,412,2,"uncued",10
"18181",397,30,0,30,657,2,"uncued",12
"18182",397,40,1,30,359,2,"uncued",2
"18183",397,40,0,70,458,2,"uncued",8
"18184",397,40,0,30,360,2,"uncued",20
"18185",397,20,1,70,284,2,"uncued",18
"18186",397,20,0,70,334,2,"uncued",14
"18187",397,50,0,30,336,2,"uncued",13
"18188",397,40,1,70,747,2,"uncued",4
"18189",397,40,1,30,434,2,"uncued",19
"18190",397,40,1,70,597,2,"uncued",9
"18191",397,40,1,70,446,2,"uncued",19
"18192",397,30,1,70,458,2,"uncued",1
"18193",397,30,1,70,436,2,"uncued",11
"18194",397,50,0,30,424,2,"uncued",14
"18195",397,20,0,30,622,2,"uncued",6
"18196",397,40,1,30,585,2,"uncued",20
"18197",397,50,0,30,435,2,"uncued",7
"18198",397,10,0,30,287,2,"uncued",18
"18199",397,40,1,70,370,2,"uncued",15
"18200",397,40,1,70,281,2,"uncued",13
"18201",398,30,0,30,1364,5,"uncued",19
"18202",398,50,1,70,2921,5,"uncued",2
"18203",398,50,1,70,2478,5,"uncued",8
"18204",398,50,1,30,2318,5,"uncued",17
"18205",398,50,0,70,3090,5,"uncued",15
"18206",398,40,1,70,1935,5,"uncued",5
"18207",398,50,1,70,1836,5,"uncued",9
"18208",398,20,1,70,1696,5,"uncued",2
"18209",398,50,1,70,1514,5,"uncued",15
"18210",398,30,1,30,1202,5,"uncued",4
"18211",398,30,1,70,1420,5,"uncued",8
"18212",398,50,1,30,1272,5,"uncued",17
"18213",398,10,1,70,1725,5,"uncued",1
"18214",398,40,1,70,1077,5,"uncued",13
"18215",398,50,1,30,1247,5,"uncued",6
"18216",398,20,1,70,1357,5,"uncued",16
"18217",398,20,1,30,1026,5,"uncued",15
"18218",398,30,1,70,915,5,"uncued",20
"18219",398,10,1,70,930,5,"uncued",6
"18220",398,30,1,30,1500,5,"uncued",6
"18221",398,30,1,70,1020,5,"uncued",19
"18222",398,40,1,70,1034,5,"uncued",6
"18223",398,20,1,30,1059,5,"uncued",9
"18224",398,10,1,70,1144,5,"uncued",12
"18225",398,30,1,30,1225,5,"uncued",4
"18226",398,20,1,30,1273,5,"uncued",18
"18227",398,40,1,70,735,5,"uncued",1
"18228",398,40,1,70,1000,5,"uncued",16
"18229",398,10,1,70,525,5,"uncued",4
"18230",398,50,1,30,828,5,"uncued",14
"18231",398,40,1,30,874,5,"uncued",16
"18232",398,40,1,70,921,5,"uncued",4
"18233",398,50,1,70,1221,5,"uncued",14
"18234",398,40,1,70,780,5,"uncued",16
"18235",398,50,1,30,1209,5,"uncued",5
"18236",398,20,1,30,756,5,"uncued",15
"18237",398,20,1,30,631,5,"uncued",13
"18238",398,40,1,30,819,5,"uncued",10
"18239",398,30,1,30,936,5,"uncued",11
"18240",398,50,1,30,689,5,"uncued",12
"18241",398,30,1,30,693,5,"uncued",2
"18242",398,40,1,30,653,5,"uncued",3
"18243",398,20,1,70,1009,5,"uncued",18
"18244",398,40,1,30,553,5,"uncued",5
"18245",398,10,1,70,687,5,"uncued",18
"18246",398,50,1,70,902,5,"uncued",2
"18247",398,20,0,30,428,5,"uncued",20
"18248",398,10,1,30,1125,5,"uncued",19
"18249",398,40,1,30,1071,5,"uncued",19
"18250",398,10,1,30,806,5,"uncued",16
"18251",398,50,1,30,1121,5,"uncued",8
"18252",398,40,1,70,793,5,"uncued",12
"18253",398,50,1,30,1126,5,"uncued",8
"18254",398,50,1,30,957,5,"uncued",20
"18255",398,30,1,30,752,5,"uncued",3
"18256",398,20,1,30,1003,5,"uncued",9
"18257",398,30,1,30,903,5,"uncued",12
"18258",398,20,1,70,1085,5,"uncued",5
"18259",398,30,1,70,893,5,"uncued",14
"18260",398,30,1,30,1155,5,"uncued",20
"18261",398,40,1,30,927,5,"uncued",15
"18262",398,20,1,70,858,5,"uncued",19
"18263",398,30,1,70,918,5,"uncued",19
"18264",398,10,0,30,852,5,"uncued",3
"18265",398,40,1,70,1069,5,"uncued",16
"18266",398,30,1,70,971,5,"uncued",3
"18267",398,50,1,30,1133,5,"uncued",1
"18268",398,30,1,70,803,5,"uncued",2
"18269",398,20,1,70,981,5,"uncued",17
"18270",398,50,1,70,900,5,"uncued",7
"18271",398,20,1,70,775,5,"uncued",18
"18272",398,20,0,30,973,5,"uncued",8
"18273",398,50,1,70,927,5,"uncued",12
"18274",398,50,1,30,1012,5,"uncued",4
"18275",398,10,1,30,1104,5,"uncued",9
"18276",398,40,1,30,922,5,"uncued",6
"18277",398,10,1,70,996,5,"uncued",1
"18278",398,40,1,30,756,5,"uncued",18
"18279",398,10,1,70,670,5,"uncued",5
"18280",398,30,1,30,599,5,"uncued",17
"18281",398,50,1,30,977,5,"uncued",13
"18282",398,30,1,70,983,5,"uncued",7
"18283",398,10,1,70,693,5,"uncued",10
"18284",398,40,1,30,1076,5,"uncued",2
"18285",398,50,1,30,819,5,"uncued",11
"18286",398,40,1,30,808,5,"uncued",19
"18287",398,30,1,30,1313,5,"uncued",11
"18288",398,10,1,30,780,5,"uncued",13
"18289",398,20,1,70,860,5,"uncued",7
"18290",398,10,1,70,755,5,"uncued",13
"18291",398,30,1,30,875,5,"uncued",20
"18292",398,20,1,70,791,5,"uncued",10
"18293",398,40,1,70,798,5,"uncued",3
"18294",398,40,1,30,825,5,"uncued",1
"18295",398,30,1,30,1000,5,"uncued",5
"18296",398,20,1,30,637,5,"uncued",7
"18297",398,10,1,70,860,5,"uncued",11
"18298",398,10,0,30,959,5,"uncued",4
"18299",398,20,1,30,1203,5,"uncued",9
"18300",398,30,1,30,709,5,"uncued",8
"18301",398,10,0,30,1015,5,"uncued",9
"18302",398,50,1,70,1060,5,"uncued",15
"18303",398,50,1,30,892,5,"uncued",2
"18304",398,20,1,30,1057,5,"uncued",10
"18305",398,10,1,70,1270,5,"uncued",15
"18306",398,10,1,70,900,5,"uncued",5
"18307",398,10,0,70,1001,5,"uncued",19
"18308",398,50,1,70,1190,5,"uncued",16
"18309",398,50,1,30,1037,5,"uncued",12
"18310",398,40,1,30,827,5,"uncued",20
"18311",398,40,1,30,1133,5,"uncued",18
"18312",398,30,1,30,914,5,"uncued",11
"18313",398,10,1,30,1291,5,"uncued",2
"18314",398,30,1,70,1444,5,"uncued",18
"18315",398,50,1,30,867,5,"uncued",9
"18316",398,20,1,70,1338,5,"uncued",20
"18317",398,30,1,70,695,5,"uncued",20
"18318",398,40,1,30,869,5,"uncued",7
"18319",398,10,1,30,1064,5,"uncued",10
"18320",398,30,1,70,891,5,"uncued",18
"18321",398,10,1,70,921,5,"uncued",6
"18322",398,20,1,30,888,5,"uncued",2
"18323",398,10,1,70,857,5,"uncued",4
"18324",398,30,1,30,811,5,"uncued",8
"18325",398,40,1,30,1012,5,"uncued",17
"18326",398,10,1,30,910,5,"uncued",16
"18327",398,40,1,30,837,5,"uncued",12
"18328",398,40,1,30,1748,5,"uncued",4
"18329",398,40,1,30,974,5,"uncued",15
"18330",398,20,1,70,1292,5,"uncued",15
"18331",398,10,1,70,793,5,"uncued",2
"18332",398,20,1,70,780,5,"uncued",10
"18333",398,50,1,30,1001,5,"uncued",3
"18334",398,10,1,30,913,5,"uncued",1
"18335",398,50,1,30,1054,5,"uncued",6
"18336",398,30,1,30,871,5,"uncued",5
"18337",398,10,1,30,1042,5,"uncued",13
"18338",398,50,1,30,780,5,"uncued",3
"18339",398,30,1,70,904,5,"uncued",7
"18340",398,10,1,70,1313,5,"uncued",17
"18341",398,20,1,70,1521,5,"uncued",16
"18342",398,50,1,70,871,5,"uncued",5
"18343",398,50,1,70,772,5,"uncued",17
"18344",398,10,1,70,692,5,"uncued",1
"18345",398,50,1,70,786,5,"uncued",14
"18346",398,30,1,70,705,5,"uncued",12
"18347",398,20,1,70,569,5,"uncued",10
"18348",398,50,1,30,813,5,"uncued",12
"18349",398,10,1,30,774,5,"uncued",1
"18350",398,30,1,30,729,5,"uncued",13
"18351",398,10,1,30,1164,5,"uncued",9
"18352",398,20,1,70,1012,5,"uncued",19
"18353",398,20,1,30,906,5,"uncued",14
"18354",398,10,1,70,705,5,"uncued",4
"18355",398,10,1,70,762,5,"uncued",16
"18356",398,40,1,30,583,5,"uncued",17
"18357",398,30,1,70,789,5,"uncued",14
"18358",398,30,1,70,466,5,"uncued",11
"18359",398,50,1,70,854,5,"uncued",4
"18360",398,40,0,30,809,5,"uncued",9
"18361",398,50,1,70,678,5,"uncued",11
"18362",398,50,1,30,1008,5,"uncued",17
"18363",398,30,1,30,848,5,"uncued",7
"18364",398,10,1,70,709,5,"uncued",14
"18365",398,20,1,70,761,5,"uncued",1
"18366",398,30,1,70,914,5,"uncued",18
"18367",398,30,1,70,629,5,"uncued",6
"18368",398,40,1,30,634,5,"uncued",10
"18369",398,10,1,30,689,5,"uncued",12
"18370",398,20,1,70,759,5,"uncued",7
"18371",398,30,0,30,703,5,"uncued",11
"18372",398,20,0,70,624,5,"uncued",7
"18373",398,20,1,70,863,5,"uncued",10
"18374",398,40,1,70,879,5,"uncued",8
"18375",398,30,1,70,790,5,"uncued",20
"18376",398,20,1,30,826,5,"uncued",19
"18377",398,20,1,30,1257,5,"uncued",13
"18378",398,20,1,70,696,5,"uncued",10
"18379",398,40,1,70,917,5,"uncued",11
"18380",398,20,1,30,1374,5,"uncued",6
"18381",398,10,1,30,774,5,"uncued",14
"18382",398,50,1,30,1250,5,"uncued",8
"18383",398,40,1,70,633,5,"uncued",15
"18384",398,10,1,70,673,5,"uncued",14
"18385",398,30,1,70,563,5,"uncued",3
"18386",398,20,1,70,747,5,"uncued",11
"18387",398,10,1,70,681,5,"uncued",6
"18388",398,40,1,70,548,5,"uncued",1
"18389",398,40,1,70,622,5,"uncued",8
"18390",398,50,0,30,870,5,"uncued",9
"18391",398,50,1,30,947,5,"uncued",5
"18392",398,40,1,30,747,5,"uncued",18
"18393",398,30,1,70,698,5,"uncued",3
"18394",398,20,1,70,669,5,"uncued",7
"18395",398,20,1,30,814,5,"uncued",17
"18396",398,40,1,70,668,5,"uncued",13
"18397",398,20,1,70,696,5,"uncued",13
"18398",398,40,1,30,943,5,"uncued",3
"18399",398,10,1,70,734,5,"uncued",14
"18400",398,40,1,70,853,5,"uncued",20
"18401",399,50,1,70,1650,2,"uncued",14
"18402",399,10,1,30,1461,2,"uncued",14
"18403",399,50,1,70,1473,2,"uncued",16
"18404",399,30,0,70,1404,2,"uncued",4
"18405",399,30,0,70,1101,2,"uncued",7
"18406",399,30,0,70,1298,2,"uncued",16
"18407",399,40,1,30,1324,2,"uncued",2
"18408",399,50,0,70,1243,2,"uncued",7
"18409",399,20,1,30,1061,2,"uncued",5
"18410",399,40,1,30,1305,2,"uncued",5
"18411",399,10,1,70,1191,2,"uncued",15
"18412",399,30,1,70,1194,2,"uncued",20
"18413",399,20,1,70,1187,2,"uncued",14
"18414",399,40,1,30,1211,2,"uncued",17
"18415",399,10,1,70,997,2,"uncued",13
"18416",399,30,0,70,1164,2,"uncued",9
"18417",399,10,1,70,1180,2,"uncued",10
"18418",399,50,1,30,1397,2,"uncued",2
"18419",399,20,0,30,1067,2,"uncued",20
"18420",399,40,1,70,1124,2,"uncued",17
"18421",399,30,1,30,1213,2,"uncued",15
"18422",399,40,0,70,961,2,"uncued",2
"18423",399,20,1,30,1354,2,"uncued",16
"18424",399,40,1,30,995,2,"uncued",2
"18425",399,10,0,30,1272,2,"uncued",4
"18426",399,20,0,30,867,2,"uncued",16
"18427",399,30,1,30,1246,2,"uncued",13
"18428",399,50,1,30,1475,2,"uncued",9
"18429",399,10,1,70,1435,2,"uncued",15
"18430",399,40,0,70,1140,2,"uncued",18
"18431",399,30,0,70,1041,2,"uncued",10
"18432",399,40,1,70,949,2,"uncued",1
"18433",399,30,1,30,939,2,"uncued",8
"18434",399,20,1,30,1143,2,"uncued",9
"18435",399,50,1,70,975,2,"uncued",4
"18436",399,20,1,30,903,2,"uncued",8
"18437",399,50,1,70,1213,2,"uncued",10
"18438",399,10,1,70,1061,2,"uncued",2
"18439",399,50,0,70,1173,2,"uncued",8
"18440",399,40,1,30,1237,2,"uncued",15
"18441",399,50,1,30,1185,2,"uncued",16
"18442",399,10,0,70,1197,2,"uncued",19
"18443",399,50,1,30,1283,2,"uncued",9
"18444",399,50,1,70,1042,2,"uncued",1
"18445",399,10,0,30,1225,2,"uncued",16
"18446",399,30,1,30,999,2,"uncued",14
"18447",399,20,0,30,1084,2,"uncued",6
"18448",399,10,0,70,934,2,"uncued",3
"18449",399,50,0,30,1071,2,"uncued",2
"18450",399,10,1,70,859,2,"uncued",13
"18451",399,20,1,30,1066,2,"uncued",2
"18452",399,50,1,30,980,2,"uncued",3
"18453",399,10,1,70,980,2,"uncued",7
"18454",399,20,0,30,1101,2,"uncued",11
"18455",399,40,1,30,1021,2,"uncued",18
"18456",399,10,1,30,1211,2,"uncued",11
"18457",399,20,1,70,982,2,"uncued",2
"18458",399,40,1,30,1015,2,"uncued",15
"18459",399,50,1,30,1097,2,"uncued",12
"18460",399,30,1,30,1122,2,"uncued",1
"18461",399,10,1,70,1118,2,"uncued",4
"18462",399,50,0,30,1212,2,"uncued",4
"18463",399,30,1,70,888,2,"uncued",4
"18464",399,20,1,30,1042,2,"uncued",19
"18465",399,30,1,30,1048,2,"uncued",7
"18466",399,10,0,30,1253,2,"uncued",7
"18467",399,40,0,70,1231,2,"uncued",10
"18468",399,40,1,30,1059,2,"uncued",19
"18469",399,30,0,30,1418,2,"uncued",3
"18470",399,30,0,70,1118,2,"uncued",13
"18471",399,10,0,30,1087,2,"uncued",18
"18472",399,20,0,70,998,2,"uncued",2
"18473",399,40,1,70,1035,2,"uncued",18
"18474",399,20,1,30,1056,2,"uncued",15
"18475",399,30,1,70,1244,2,"uncued",15
"18476",399,30,1,70,1033,2,"uncued",11
"18477",399,10,0,70,1093,2,"uncued",8
"18478",399,30,1,70,1250,2,"uncued",6
"18479",399,10,0,30,1097,2,"uncued",14
"18480",399,10,0,70,1248,2,"uncued",1
"18481",399,40,1,70,1207,2,"uncued",15
"18482",399,30,0,70,1274,2,"uncued",12
"18483",399,30,1,30,1169,2,"uncued",10
"18484",399,30,0,30,1259,2,"uncued",13
"18485",399,20,0,70,1112,2,"uncued",20
"18486",399,20,1,70,1349,2,"uncued",6
"18487",399,50,1,30,1174,2,"uncued",8
"18488",399,50,0,30,975,2,"uncued",16
"18489",399,40,1,30,1279,2,"uncued",18
"18490",399,20,1,30,1239,2,"uncued",12
"18491",399,30,0,70,1391,2,"uncued",13
"18492",399,20,0,30,971,2,"uncued",6
"18493",399,20,0,30,1248,2,"uncued",9
"18494",399,50,0,30,1020,2,"uncued",17
"18495",399,10,1,70,1392,2,"uncued",20
"18496",399,20,0,30,1392,2,"uncued",3
"18497",399,40,1,70,1297,2,"uncued",14
"18498",399,30,0,30,1141,2,"uncued",13
"18499",399,40,1,70,1261,2,"uncued",6
"18500",399,30,0,30,1032,2,"uncued",9
"18501",399,10,0,70,1671,2,"uncued",17
"18502",399,20,1,70,1334,2,"uncued",9
"18503",399,30,0,70,1203,2,"uncued",17
"18504",399,10,0,70,1375,2,"uncued",18
"18505",399,40,0,70,1125,2,"uncued",5
"18506",399,20,1,70,1464,2,"uncued",5
"18507",399,40,1,30,1053,2,"uncued",18
"18508",399,40,1,70,1045,2,"uncued",19
"18509",399,20,1,30,1582,2,"uncued",17
"18510",399,40,0,70,1230,2,"uncued",6
"18511",399,30,1,30,1137,2,"uncued",3
"18512",399,50,1,70,1518,2,"uncued",4
"18513",399,30,1,70,1443,2,"uncued",8
"18514",399,40,1,70,981,2,"uncued",19
"18515",399,20,0,30,1169,2,"uncued",3
"18516",399,10,0,30,1500,2,"uncued",10
"18517",399,30,1,30,1106,2,"uncued",4
"18518",399,40,1,70,1456,2,"uncued",8
"18519",399,20,1,70,1398,2,"uncued",12
"18520",399,30,1,30,1022,2,"uncued",17
"18521",399,40,1,30,963,2,"uncued",1
"18522",399,10,1,70,1195,2,"uncued",10
"18523",399,50,1,70,1180,2,"uncued",15
"18524",399,10,1,30,1087,2,"uncued",20
"18525",399,20,1,30,819,2,"uncued",4
"18526",399,40,1,70,1000,2,"uncued",19
"18527",399,10,1,30,1148,2,"uncued",13
"18528",399,30,1,70,1150,2,"uncued",16
"18529",399,50,1,70,1187,2,"uncued",5
"18530",399,10,1,70,902,2,"uncued",8
"18531",399,30,0,30,1056,2,"uncued",1
"18532",399,30,1,70,1117,2,"uncued",4
"18533",399,50,1,30,1193,2,"uncued",5
"18534",399,50,1,70,904,2,"uncued",18
"18535",399,10,1,30,1282,2,"uncued",20
"18536",399,40,0,70,1338,2,"uncued",20
"18537",399,50,1,30,1281,2,"uncued",6
"18538",399,50,1,30,1045,2,"uncued",7
"18539",399,40,1,30,1080,2,"uncued",13
"18540",399,40,1,30,1237,2,"uncued",3
"18541",399,20,1,30,1364,2,"uncued",12
"18542",399,30,1,30,1049,2,"uncued",14
"18543",399,10,1,30,1195,2,"uncued",5
"18544",399,10,1,30,1152,2,"uncued",3
"18545",399,20,0,70,1130,2,"uncued",12
"18546",399,10,1,30,1263,2,"uncued",10
"18547",399,50,1,70,1276,2,"uncued",19
"18548",399,40,1,70,1123,2,"uncued",17
"18549",399,50,1,70,975,2,"uncued",1
"18550",399,30,1,30,1320,2,"uncued",5
"18551",399,20,1,70,1129,2,"uncued",14
"18552",399,20,1,70,1084,2,"uncued",8
"18553",399,20,1,70,952,2,"uncued",1
"18554",399,10,1,70,874,2,"uncued",9
"18555",399,50,1,70,900,2,"uncued",11
"18556",399,20,0,70,1223,2,"uncued",17
"18557",399,50,1,70,1026,2,"uncued",12
"18558",399,40,1,70,1256,2,"uncued",7
"18559",399,30,1,70,954,2,"uncued",6
"18560",399,50,0,30,1429,2,"uncued",7
"18561",399,40,1,70,1160,2,"uncued",7
"18562",399,30,0,70,759,2,"uncued",6
"18563",399,50,1,70,1240,2,"uncued",19
"18564",399,50,0,30,1192,2,"uncued",7
"18565",399,10,1,70,1024,2,"uncued",20
"18566",399,50,1,30,1305,2,"uncued",11
"18567",399,30,0,30,1041,2,"uncued",13
